Folder,File,Created,Modified
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 18_ Chapter 18\stephenfry,171.wav,2023-06-22 19:30:42.354903,2023-06-22 19:30:42.357870
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 18_ Chapter 18\stephenfry,172.wav,2023-06-22 19:31:43.403797,2023-06-22 19:31:43.410767
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 18_ Chapter 18\stephenfry,173.wav,2023-06-22 19:32:47.910363,2023-06-22 19:32:47.917362
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 18_ Chapter 18\stephenfry,174.wav,2023-06-22 19:33:35.511581,2023-06-22 19:33:35.515419
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 18_ Chapter 18\stephenfry,175.wav,2023-06-22 19:34:35.010227,2023-06-22 19:34:35.015197
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 18_ Chapter 18\stephenfry,176.wav,2023-06-22 19:35:27.496109,2023-06-22 19:35:27.500091
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 18_ Chapter 18\stephenfry,177.wav,2023-06-22 19:36:24.895632,2023-06-22 19:36:24.899411
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 18_ Chapter 18\stephenfry,178.wav,2023-06-22 19:37:04.796813,2023-06-22 19:37:04.799813
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 18_ Chapter 18\stephenfry,179.wav,2023-06-22 19:37:54.530015,2023-06-22 19:37:54.534013
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 18_ Chapter 18\stephenfry,180.wav,2023-06-22 19:38:48.148815,2023-06-22 19:38:48.153375
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 18_ Chapter 18\stephenfry,181.wav,2023-06-22 19:39:48.978675,2023-06-22 19:39:48.983643
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 18_ Chapter 18\stephenfry,182.wav,2023-06-22 19:40:47.455294,2023-06-22 19:40:47.459176
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 18_ Chapter 18\stephenfry,183.wav,2023-06-22 19:41:33.411154,2023-06-22 19:41:33.414639
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 18_ Chapter 18\stephenfry,184.wav,2023-06-22 19:42:20.900678,2023-06-22 19:42:20.904681
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 18_ Chapter 18\stephenfry,185.wav,2023-06-22 19:43:24.733043,2023-06-22 19:43:24.739043
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 18_ Chapter 18\stephenfry,186.wav,2023-06-22 19:44:20.520256,2023-06-22 19:44:20.523674
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 18_ Chapter 18\stephenfry,187.wav,2023-06-22 19:45:19.412915,2023-06-22 19:45:19.416923
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 18_ Chapter 18\stephenfry,188.wav,2023-06-22 19:46:13.062872,2023-06-22 19:46:13.067838
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 18_ Chapter 18\stephenfry,189.wav,2023-06-22 19:47:12.851623,2023-06-22 19:47:12.856891
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 18_ Chapter 18\stephenfry,190.wav,2023-06-22 19:48:17.686996,2023-06-22 19:48:17.692201
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 18_ Chapter 18\stephenfry,191.wav,2023-06-22 19:49:02.613011,2023-06-22 19:49:02.616981
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 18_ Chapter 18\stephenfry,192.wav,2023-06-22 19:50:03.667091,2023-06-22 19:50:03.673988
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 18_ Chapter 18\stephenfry,193.wav,2023-06-22 19:50:58.879940,2023-06-22 19:50:58.886759
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 18_ Chapter 18\stephenfry,194.wav,2023-06-22 19:51:44.749396,2023-06-22 19:51:44.754395
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 18_ Chapter 18\stephenfry,195.wav,2023-06-22 19:52:28.855856,2023-06-22 19:52:28.861783
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 18_ Chapter 18\stephenfry,196.wav,2023-06-22 19:53:07.338574,2023-06-22 19:53:07.341580
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 18_ Chapter 18\stephenfry,197.wav,2023-06-22 19:54:01.488904,2023-06-22 20:58:13.289597
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 18_ Chapter 18\stephenfry,198.wav,2023-06-22 20:59:28.425734,2023-06-22 20:59:28.434244
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 18_ Chapter 18\stephenfry,199.wav,2023-06-22 21:00:34.713202,2023-06-22 21:00:34.718213
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 18_ Chapter 18\stephenfry,200.wav,2023-06-22 21:01:39.105993,2023-06-22 21:01:39.111435
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 18_ Chapter 18\stephenfry,201.wav,2023-06-22 21:03:01.351975,2023-06-22 21:03:01.358993
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 18_ Chapter 18\stephenfry,202.wav,2023-06-22 21:03:16.420009,2023-06-22 21:03:16.421009
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 18_ Chapter 18\stephenfry,203.wav,2023-06-22 21:04:31.089512,2023-06-22 21:04:31.095513
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 18_ Chapter 18\stephenfry,204.wav,2023-06-22 21:04:53.811738,2023-06-22 21:04:53.813738
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 18_ Chapter 18\stephenfry,combined.wav,2023-06-22 21:04:53.820249,2023-06-22 21:04:53.850321
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,0.wav,2023-06-22 21:06:36.847604,2023-06-22 21:06:36.854112
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,1.wav,2023-06-22 21:07:43.828641,2023-06-22 21:07:43.832676
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,2.wav,2023-06-22 21:08:54.269203,2023-06-22 21:08:54.273201
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,3.wav,2023-06-22 21:10:27.736845,2023-06-22 21:10:27.744076
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,4.wav,2023-06-22 21:11:36.069897,2023-06-22 21:11:36.073898
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,5.wav,2023-06-22 21:12:55.070754,2023-06-22 21:12:55.075003
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,6.wav,2023-06-22 21:14:01.335512,2023-06-22 21:14:01.339675
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,7.wav,2023-06-22 21:15:09.915513,2023-06-22 21:15:09.920703
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,8.wav,2023-06-22 21:16:16.126791,2023-06-22 21:16:16.131826
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,9.wav,2023-06-22 21:17:15.269531,2023-06-22 21:17:15.274674
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,10.wav,2023-06-22 21:18:15.078382,2023-06-22 21:18:15.083390
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,11.wav,2023-06-22 21:19:25.939260,2023-06-22 21:19:25.944291
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,12.wav,2023-06-22 21:20:34.085003,2023-06-22 21:20:34.089972
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,13.wav,2023-06-22 21:21:43.561544,2023-06-22 21:21:43.568545
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,14.wav,2023-06-22 21:22:47.305301,2023-06-22 21:22:47.312812
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,15.wav,2023-06-22 21:23:48.346127,2023-06-22 21:23:48.352127
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,16.wav,2023-06-22 21:24:55.913963,2023-06-22 21:24:55.918469
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,17.wav,2023-06-22 21:25:58.096459,2023-06-22 21:25:58.099999
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,18.wav,2023-06-22 21:27:17.945561,2023-06-22 21:27:17.950629
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,19.wav,2023-06-22 21:28:50.638616,2023-06-22 21:28:50.642615
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,20.wav,2023-06-22 21:29:44.843976,2023-06-22 21:29:44.848485
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,21.wav,2023-06-22 21:31:03.510103,2023-06-22 21:31:03.523140
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,22.wav,2023-06-22 21:32:20.764050,2023-06-22 21:32:20.768552
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,23.wav,2023-06-22 21:33:23.999217,2023-06-22 21:33:24.005253
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,24.wav,2023-06-22 21:34:40.424011,2023-06-22 21:34:40.432049
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,25.wav,2023-06-22 21:35:49.504529,2023-06-22 21:35:49.509530
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,26.wav,2023-06-22 21:37:04.976082,2023-06-22 21:37:04.981234
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,27.wav,2023-06-22 21:38:19.113787,2023-06-22 21:38:19.120300
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,28.wav,2023-06-22 21:39:28.381526,2023-06-22 21:39:28.385527
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,29.wav,2023-06-22 21:40:42.969913,2023-06-22 21:40:42.974914
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,30.wav,2023-06-22 21:41:45.283690,2023-06-22 21:41:45.287730
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,31.wav,2023-06-22 21:43:02.996933,2023-06-22 21:43:03.001441
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,32.wav,2023-06-22 21:44:19.489693,2023-06-22 21:44:19.495532
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,33.wav,2023-06-22 21:45:46.076941,2023-06-22 21:45:46.082114
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,34.wav,2023-06-22 21:46:47.506401,2023-06-22 21:46:47.510415
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,35.wav,2023-06-22 21:48:03.986880,2023-06-22 21:48:03.992882
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,36.wav,2023-06-22 21:49:09.857883,2023-06-22 21:49:09.861879
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,37.wav,2023-06-22 21:50:45.693537,2023-06-22 21:50:45.699032
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,38.wav,2023-06-22 21:51:55.697554,2023-06-22 21:51:55.701552
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,39.wav,2023-06-22 21:52:48.838641,2023-06-22 21:52:48.842647
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,40.wav,2023-06-22 21:54:18.815278,2023-06-22 21:54:18.821283
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,41.wav,2023-06-22 21:55:51.785667,2023-06-22 21:55:51.790668
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,42.wav,2023-06-22 21:57:12.706980,2023-06-22 21:57:12.712492
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,43.wav,2023-06-22 21:58:08.853273,2023-06-22 21:58:08.856271
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,44.wav,2023-06-22 21:59:42.284687,2023-06-22 21:59:42.290227
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,45.wav,2023-06-22 22:01:29.817960,2023-06-22 22:01:29.823959
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,46.wav,2023-06-22 22:03:05.749806,2023-06-22 22:03:05.758319
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,47.wav,2023-06-22 22:04:31.371007,2023-06-22 22:04:31.376521
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,48.wav,2023-06-22 22:05:54.287571,2023-06-22 22:05:54.291585
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,49.wav,2023-06-22 22:07:25.823549,2023-06-22 22:07:25.828549
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,50.wav,2023-06-22 22:09:02.240142,2023-06-22 22:09:02.246145
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,51.wav,2023-06-22 22:10:15.521060,2023-06-22 22:10:15.527061
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,52.wav,2023-06-22 22:11:22.586951,2023-06-22 22:11:22.590950
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,53.wav,2023-06-22 22:12:43.540545,2023-06-22 22:12:43.545050
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,54.wav,2023-06-22 22:13:50.791191,2023-06-22 22:13:50.796394
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,55.wav,2023-06-22 22:15:02.666774,2023-06-22 22:15:02.670780
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,56.wav,2023-06-22 22:16:11.585510,2023-06-22 22:16:11.589510
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,57.wav,2023-06-22 22:17:03.824219,2023-06-22 22:17:03.827214
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,58.wav,2023-06-22 22:18:00.066816,2023-06-22 22:18:00.071333
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,59.wav,2023-06-22 22:19:07.287817,2023-06-22 22:19:07.292326
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,60.wav,2023-06-22 22:20:22.897650,2023-06-22 22:20:22.906170
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,61.wav,2023-06-22 22:21:20.915781,2023-06-22 22:21:20.919295
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,62.wav,2023-06-22 22:22:33.272039,2023-06-22 22:22:33.277548
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,63.wav,2023-06-22 22:23:44.630131,2023-06-22 22:23:44.635633
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,64.wav,2023-06-22 22:24:37.165463,2023-06-22 22:24:37.169469
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,65.wav,2023-06-22 22:26:03.291891,2023-06-22 22:26:03.297400
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,66.wav,2023-06-22 22:26:53.806834,2023-06-22 22:26:53.809834
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,67.wav,2023-06-22 22:27:53.910583,2023-06-22 22:27:53.915706
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,68.wav,2023-06-22 22:28:58.081720,2023-06-22 22:28:58.087266
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,69.wav,2023-06-22 22:29:46.647682,2023-06-22 22:29:46.650292
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,70.wav,2023-06-22 22:30:47.572347,2023-06-22 22:30:47.577354
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,71.wav,2023-06-22 22:31:41.867645,2023-06-22 22:31:41.871645
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,72.wav,2023-06-22 22:32:51.770912,2023-06-22 22:32:51.775910
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,73.wav,2023-06-22 22:33:49.214341,2023-06-22 22:33:49.218787
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,74.wav,2023-06-22 22:34:47.477735,2023-06-22 22:34:47.488409
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,75.wav,2023-06-22 22:35:54.009320,2023-06-22 22:35:54.015248
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,76.wav,2023-06-22 22:36:57.026161,2023-06-22 22:36:57.030253
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,77.wav,2023-06-22 22:37:54.945010,2023-06-22 22:37:54.949988
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,78.wav,2023-06-22 22:39:07.673522,2023-06-22 22:39:07.678377
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,79.wav,2023-06-22 22:40:10.109462,2023-06-22 22:40:10.113966
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,80.wav,2023-06-22 22:41:19.121132,2023-06-22 22:41:19.126220
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,81.wav,2023-06-22 22:42:08.198241,2023-06-22 22:42:08.203243
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,82.wav,2023-06-22 22:43:20.514744,2023-06-22 22:43:20.520005
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,83.wav,2023-06-22 22:44:20.571499,2023-06-22 22:44:20.575586
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,84.wav,2023-06-22 22:45:15.918282,2023-06-22 22:45:15.923301
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,85.wav,2023-06-22 22:46:10.413992,2023-06-22 22:46:10.417601
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,86.wav,2023-06-22 22:47:09.272679,2023-06-22 22:47:09.276467
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,87.wav,2023-06-22 22:47:53.763531,2023-06-22 22:47:53.767530
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,88.wav,2023-06-22 22:48:56.612048,2023-06-22 22:48:56.617078
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,89.wav,2023-06-22 22:49:37.895430,2023-06-22 22:49:37.899408
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,90.wav,2023-06-22 22:50:31.875231,2023-06-22 22:50:31.879735
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,91.wav,2023-06-22 22:51:39.939391,2023-06-22 22:51:39.943428
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 19_ Chapter 19\stephenfry,92.wav,2023-06-22 22:52:51.025567,2023-06-22 22:52:51.030824
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 01_ Chapter 01\stephenfry,0.wav,2023-06-22 23:22:22.053463,2023-06-22 23:22:22.058464
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 01_ Chapter 01\stephenfry,1.wav,2023-06-22 23:23:11.634438,2023-06-22 23:23:11.637950
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 01_ Chapter 01\stephenfry,2.wav,2023-06-22 23:24:15.417963,2023-06-22 23:24:15.422470
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 01_ Chapter 01\stephenfry,3.wav,2023-06-22 23:25:23.028510,2023-06-22 23:25:23.033510
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 01_ Chapter 01\stephenfry,4.wav,2023-06-22 23:26:25.798812,2023-06-22 23:26:25.803782
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 01_ Chapter 01\stephenfry,5.wav,2023-06-22 23:27:12.339984,2023-06-22 23:27:12.343004
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 01_ Chapter 01\stephenfry,6.wav,2023-06-22 23:28:19.905257,2023-06-22 23:28:19.909303
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 01_ Chapter 01\stephenfry,7.wav,2023-06-22 23:29:31.312642,2023-06-22 23:29:31.318694
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 01_ Chapter 01\stephenfry,8.wav,2023-06-22 23:30:24.329502,2023-06-22 23:30:24.333525
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 01_ Chapter 01\stephenfry,9.wav,2023-06-22 23:30:56.076322,2023-06-22 23:30:56.079198
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 01_ Chapter 01\stephenfry,10.wav,2023-06-22 23:31:59.267193,2023-06-22 23:31:59.271046
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 01_ Chapter 01\stephenfry,11.wav,2023-06-22 23:32:43.964477,2023-06-22 23:32:43.968012
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 01_ Chapter 01\stephenfry,12.wav,2023-06-22 23:33:21.345159,2023-06-22 23:33:21.348313
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 01_ Chapter 01\stephenfry,13.wav,2023-06-22 23:34:19.697305,2023-06-22 23:34:19.701707
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 01_ Chapter 01\stephenfry,14.wav,2023-06-22 23:35:04.569807,2023-06-22 23:35:04.576854
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 01_ Chapter 01\stephenfry,15.wav,2023-06-22 23:36:00.950915,2023-06-22 23:36:00.955422
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 01_ Chapter 01\stephenfry,16.wav,2023-06-22 23:36:41.539625,2023-06-22 23:36:41.543038
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 01_ Chapter 01\stephenfry,17.wav,2023-06-22 23:37:45.401418,2023-06-22 23:37:45.405921
